node_id,name,food_group,primary_category,is_vegetarian,is_vegan,cuisine_region,nova_level,is_gluten_free,is_crustacean_free,is_egg_free,is_fish_free,is_peanut_free,is_soy_free,is_lactose_free,is_nut_free,is_celery_free,is_mustard_free,is_sesame_free,is_sulfite_free,is_lupin_free,is_mollusc_free
231,buttermilk,Dairy,Dairy,True,False,universal,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
232,butternut_squash,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
233,butterscotch,Sweet,Sweet,True,True,universal,4.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
234,cabbage,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
235,cacao,Pantry,Pantry,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
236,cachaca,Beverage,Beverage,True,True,Latin_American,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
237,caciocavallo,Dairy,Dairy,True,False,Mediterranean,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
238,caesar_dressing,Pantry,Pantry,True,True,Western_Atlantic,4.0,True,True,False,False,True,True,False,True,True,False,True,True,True,True
239,cajeta,Dairy,Dairy,True,False,Latin_American,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
240,cajun_seasoning,Spice,Spice,True,True,Western_Atlantic,3.0,True,True,True,True,True,True,True,True,False,False,True,True,True,True
241,calabrian_chili,Pantry,Pantry,True,True,Mediterranean,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
242,calamansi,Fruit,Fruit,True,True,Southeast_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
243,calcium_chloride,Pantry,Pantry,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
244,calendula,Pantry,Pantry,True,True,universal,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
245,calpis,Pantry,Pantry,True,True,Japanese,,True,True,True,True,True,True,False,True,True,True,True,True,True,True
246,calvados,Beverage,Beverage,True,True,Mediterranean,4.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
247,camellia_oil,Fat/Oil,Fat/Oil,True,True,East_Asian,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
248,camembert_cheese,Pantry,Pantry,True,True,Mediterranean,,True,True,True,True,True,True,False,True,True,True,True,True,True,True
249,campari,Beverage,Beverage,True,True,Mediterranean,4.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
250,canadian_bacon,Meat,Meat,False,False,Western_Atlantic,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
251,candied_fruit,Fruit,Fruit,True,True,universal,4.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
252,candlenut,Nut/Seed,Nut/Seed,True,True,Southeast_Asian,1.0,True,True,True,True,True,True,True,False,True,True,True,True,True,True
253,candy,Sweet,Sweet,True,True,universal,4.0,False,True,False,True,False,False,False,False,True,True,True,True,True,True
254,candy_coating,Sweet,Sweet,True,True,universal,4.0,True,True,True,True,False,False,False,False,True,True,True,False,True,True
255,cane_syrup,Sweet,Sweet,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
256,cane_vinegar,Pantry,Pantry,True,True,Southeast_Asian,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
257,cannellini_bean,Legume,Legume,True,True,Mediterranean,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
258,cannoli_shell,Grain,Grain,True,True,Mediterranean,4.0,False,True,True,True,True,True,False,True,True,True,True,True,True,True
259,canola_oil,Fat/Oil,Fat/Oil,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
260,cantal_cheese,Dairy,Dairy,True,False,Mediterranean,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
261,cantaloupe,Fruit,Fruit,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
262,cape_gooseberry,Fruit,Fruit,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
263,capelin,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
264,caper,Herb,Herb,True,True,Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
265,caperberry,Herb,Herb,True,True,Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
266,capicola,Meat,Meat,False,False,Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
267,capon,Meat,Meat,False,False,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
268,caramel,Sweet,Sweet,True,True,universal,4.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
269,caraway_seed,Spice,Spice,True,True,Eastern_European;Mediterranean,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
270,cardamom,Spice,Spice,True,True,South_Asian;Mediterranean,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
271,cardoon,Vegetable,Vegetable,True,True,Mediterranean,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
272,carob,Pantry,Pantry,True,True,Mediterranean,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
273,carob_molasses,Pantry,Pantry,True,True,Mediterranean,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
274,carp,Fish,Fish,False,False,Eastern_European;East_Asian,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
275,carrageenan,Pantry,Pantry,True,True,universal,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
276,carrot,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
277,carrot_top,Pantry,Pantry,True,True,universal,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
278,cartilage,Meat,Meat,False,False,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
279,cascabel_chile,Pantry,Pantry,True,True,Latin_American,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
280,cashew,Nut/Seed,Nut/Seed,True,True,universal,1.0,True,True,True,True,True,True,True,False,True,True,True,True,True,True
281,cassava,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
282,catfish,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
283,catnip,Herb,Herb,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
284,cattail,Pantry,Pantry,True,True,universal,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
285,caul_fat,Meat,Meat,False,False,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
286,cauliflower,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
287,cava,Beverage,Beverage,True,True,Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
288,caviar,Fish,Fish,False,False,Eastern_European,3.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
289,cayenne_pepper,Spice,Spice,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
290,celeriac,Vegetable,Vegetable,True,True,Eastern_European;Mediterranean,1.0,True,True,True,True,True,True,True,True,False,True,True,True,True,True
291,celery,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,False,True,True,True,True,True
292,celery_seed,Spice,Spice,True,True,universal,1.0,True,True,True,True,True,True,True,True,False,True,True,True,True,True
293,celtuce,Vegetable,Vegetable,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
294,century_egg,Dairy,Dairy,True,False,East_Asian,3.0,True,True,False,True,True,True,True,True,True,True,True,True,True,True
295,cereal,Grain,Grain,True,True,universal,4.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
296,chaat_masala,Spice,Spice,True,True,South_Asian,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
297,chai_spice,Pantry,Pantry,True,True,South_Asian,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
298,chamomile,Herb,Herb,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
299,champagne,Beverage,Beverage,True,True,Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
300,champagne_vinegar,Pantry,Pantry,True,True,Mediterranean,2.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
301,chana_dal,Legume,Legume,True,True,South_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
302,chanterelle_mushroom,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
303,chaozhou_salted_vegetable,Pantry,Pantry,True,True,East_Asian,,True,True,True,True,True,True,True,True,True,False,True,True,True,True
304,char_siu_pork,Pantry,Pantry,True,True,East_Asian,,False,True,True,True,True,False,True,True,True,True,True,True,True,True
305,char_siu_sauce,Pantry,Pantry,True,True,East_Asian,3.0,False,True,True,True,True,False,True,True,True,True,True,True,True,False
306,chartreuse,Beverage,Beverage,True,True,Mediterranean,4.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
307,chayote,Vegetable,Vegetable,True,True,Latin_American,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
308,cheddar_cheese,Dairy,Dairy,True,False,universal,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
309,cheese,Dairy,Dairy,True,False,universal,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
310,cheongyang_chili,Vegetable,Vegetable,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
311,cherry,Fruit,Fruit,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
312,cherry_blossom,Herb,Herb,True,True,Japanese,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
313,cherry_leaf,Herb,Herb,True,True,Japanese,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
314,cherry_liqueur,Beverage,Beverage,True,True,universal,4.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
315,cherry_pepper,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
316,cherry_plum,Fruit,Fruit,True,True,Eastern_European,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
317,chervil,Herb,Herb,True,True,Mediterranean,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
318,cheshire_cheese,Pantry,Pantry,True,True,Western_Atlantic,,True,True,True,True,True,True,False,True,True,True,True,True,True,True
319,chestnut,Nut/Seed,Nut/Seed,True,True,universal,1.0,True,True,True,True,True,True,True,False,True,True,True,True,True,True
320,chia_seed,Nut/Seed,Nut/Seed,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
321,chicha,Pantry,Pantry,True,True,Latin_American,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
322,chicken,Meat,Meat,False,False,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
323,chicken_broth,Pantry,Pantry,True,True,universal,4.0,True,True,True,True,True,True,True,True,False,True,True,True,True,True
324,chicken_fat,Fat/Oil,Fat/Oil,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
325,chickpea,Legume,Legume,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
326,chicory,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
327,chihuahua_cheese,Dairy,Dairy,True,False,Latin_American,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
328,chikuwa,Fish,Fish,False,False,Japanese,3.0,False,True,False,False,True,True,True,True,True,True,True,True,True,True
329,chile_de_arbol,Spice,Spice,True,True,Latin_American,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
330,chili_garlic_sauce,Pantry,Pantry,True,True,East_Asian;Southeast_Asian,3.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
331,chili_oil,Fat/Oil,Fat/Oil,True,True,East_Asian,3.0,True,True,True,True,False,False,True,True,True,True,False,True,True,True
332,chili_paste,Pantry,Pantry,True,True,universal,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
333,chili_pepper,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
334,chili_powder,Spice,Spice,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
335,chili_sauce,Pantry,Pantry,True,True,universal,4.0,False,True,True,False,True,False,True,True,True,True,True,False,True,True
336,chiltepin,Pantry,Pantry,True,True,Latin_American,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
337,chinese_bayberry,Fruit,Fruit,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
338,chinese_broccoli,Vegetable,Vegetable,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
339,chinese_celery,Vegetable,Vegetable,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,False,True,True,True,True,True
340,chinese_cured_pork,Meat,Meat,False,False,East_Asian,3.0,False,True,True,True,True,False,True,True,True,True,True,True,True,True
341,chinese_preserved_olive,Pantry,Pantry,True,True,East_Asian,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
342,chinese_sausage,Meat,Meat,False,False,East_Asian,3.0,False,True,True,True,True,False,True,True,True,True,True,True,True,True
343,chinese_toon,Vegetable,Vegetable,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
344,chinese_yam,Vegetable,Vegetable,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
345,chipotle_pepper,Spice,Spice,True,True,Latin_American,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
346,chirimen_jako,Fish,Fish,False,False,Japanese,3.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
347,chive,Herb,Herb,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
348,chive_flower,Herb,Herb,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
349,chocolate,Sweet,Sweet,True,True,universal,4.0,True,True,True,True,False,False,False,False,True,True,True,True,True,True
350,chocolate_hazelnut_spread,Sweet,Sweet,True,True,universal,4.0,True,True,True,True,True,False,False,False,True,True,True,True,True,True
351,chocolate_liqueur,Beverage,Beverage,True,True,universal,4.0,True,True,True,True,True,False,False,True,True,True,True,False,True,True
352,chokecherry,Pantry,Pantry,True,True,universal,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
353,choricero_pepper,Spice,Spice,True,True,Mediterranean,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
